,created_at,sentiment,volumne,sentiment_1dlag,volumne_1dlag,sentiment_2dlag,volumne_2dlag,sentiment_3dlag,volumne_3dlag,open,high,low,close,adjclose,open_prevDay,high_prevDay,low_prevDay,close_prevDay,adjclose_prevDay
1049,2019-05-16,0.021388888888888884,9,0.7234499999999999,2.0,0.44765,6.0,-0.05541249999999999,8.0,45.9,46.2,45.3,45.67,45.67,45.86,46.49,45.05,46.39,46.39
1050,2019-05-17,0.3764000000000001,11,0.021388888888888884,9.0,0.7234499999999999,2.0,0.44765,6.0,44.39,44.45,41.78,42.21,42.21,45.9,46.2,45.3,45.67,45.67
1051,2019-05-18,0.3625,9,0.3764000000000001,11.0,0.021388888888888884,9.0,0.7234499999999999,2.0,,,,,,,,,,
1052,2019-05-21,0.14256666666666665,3,0.3625,9.0,0.3764000000000001,11.0,0.021388888888888884,9.0,39.55,41.48,39.21,41.02,41.02,40.56,41.2,39.05,41.07,41.07
1053,2019-05-22,0.0,2,0.14256666666666665,3.0,0.3625,9.0,0.3764000000000001,11.0,39.82,40.79,38.36,38.55,38.55,39.55,41.48,39.21,41.02,41.02
1054,2019-05-23,0.0502375,8,0.0,2.0,0.14256666666666665,3.0,0.3625,9.0,38.87,39.89,37.24,39.1,39.1,39.82,40.79,38.36,38.55,38.55
1055,2019-05-24,0.2669333333333333,3,0.0502375,8.0,0.0,2.0,0.14256666666666665,3.0,39.97,40.0,37.75,38.13,38.13,38.87,39.89,37.24,39.1,39.1
1056,2019-05-26,-0.0058999999999999895,4,0.2669333333333333,3.0,0.0502375,8.0,0.0,2.0,,,,,,,,,,
1057,2019-05-29,0.3134166666666667,6,-0.0058999999999999895,4.0,0.2669333333333333,3.0,0.0502375,8.0,37.42,38.48,37.01,37.97,37.97,38.24,39.0,37.57,37.74,37.74
1058,2019-05-30,-0.69875,2,0.3134166666666667,6.0,-0.0058999999999999895,4.0,0.2669333333333333,3.0,37.75,38.45,37.4,37.64,37.64,37.42,38.48,37.01,37.97,37.97
1059,2019-05-31,0.0878,4,-0.69875,2.0,0.3134166666666667,6.0,-0.0058999999999999895,4.0,37.02,37.98,36.82,37.03,37.03,37.75,38.45,37.4,37.64,37.64
1060,2019-06-01,0.43126000000000003,5,0.0878,4.0,-0.69875,2.0,0.3134166666666667,6.0,,,,,,,,,,
1061,2019-06-06,0.0,1,0.43126000000000003,5.0,0.0878,4.0,-0.69875,2.0,40.89,42.2,40.36,41.19,41.19,39.74,40.26,38.37,39.32,39.32
1062,2019-06-07,0.11578333333333335,6,0.0,1.0,0.43126000000000003,5.0,0.0878,4.0,41.0,42.17,40.7,40.9,40.9,40.89,42.2,40.36,41.19,41.19
1063,2019-06-11,0.0386,2,0.11578333333333335,6.0,0.0,1.0,0.43126000000000003,5.0,43.83,44.18,42.7,43.42,43.42,42.05,43.39,41.8,42.58,42.58
1064,2019-06-13,-0.2732,1,0.0386,2.0,0.11578333333333335,6.0,0.0,1.0,42.08,42.98,41.5,42.78,42.78,44.59,44.68,41.8,41.85,41.85
1065,2019-06-14,0.0041333333333333335,3,-0.2732,1.0,0.0386,2.0,0.11578333333333335,6.0,42.25,43.33,42.08,42.98,42.98,42.08,42.98,41.5,42.78,42.78
1066,2019-06-18,0.2242,5,0.0041333333333333335,3.0,-0.2732,1.0,0.0386,2.0,45.74,46.95,44.51,44.95,44.95,43.1,45.4,42.85,45.01,45.01
1067,2019-06-19,-0.13775,2,0.2242,5.0,0.0041333333333333335,3.0,-0.2732,1.0,45.02,45.55,44.21,45.29,45.29,45.74,46.95,44.51,44.95,44.95
1068,2019-06-20,0.0,1,-0.13775,2.0,0.2242,5.0,0.0041333333333333335,3.0,44.6,45.38,43.27,43.92,43.92,45.02,45.55,44.21,45.29,45.29
1069,2019-06-21,0.03625,8,0.0,1.0,-0.13775,2.0,0.2242,5.0,43.24,44.44,43.1,44.37,44.37,44.6,45.38,43.27,43.92,43.92
1070,2019-06-28,0.46655,2,0.03625,8.0,0.0,1.0,-0.13775,2.0,44.2,45.03,44.16,44.69,44.69,43.89,44.58,43.47,44.57,44.57
1071,2019-07-02,0.0,1,0.46655,2.0,0.03625,8.0,0.0,1.0,45.78,45.83,44.44,44.91,44.91,46.04,46.62,45.26,45.43,45.43
1072,2019-07-03,0.54645,4,0.0,1.0,0.46655,2.0,0.03625,8.0,47.88,48.31,46.9,46.98,46.98,45.78,45.83,44.44,44.91,44.91
1073,2019-07-04,0.06465000000000001,8,0.54645,4.0,0.0,1.0,0.46655,2.0,,,,,,,,,,
1074,2019-07-05,0.0,2,0.06465000000000001,8.0,0.54645,4.0,0.0,1.0,46.91,47.09,46.16,46.62,46.62,47.88,48.31,46.9,46.98,46.98
1075,2019-07-07,0.0,1,0.0,2.0,0.06465000000000001,8.0,0.54645,4.0,,,,,,,,,,
1076,2019-07-08,0.366425,4,0.0,1.0,0.0,2.0,0.06465000000000001,8.0,46.25,46.45,45.73,46.07,46.07,46.91,47.09,46.16,46.62,46.62
1077,2019-07-09,0.35089999999999993,7,0.366425,4.0,0.0,1.0,0.0,2.0,45.79,46.2,45.46,46.01,46.01,46.25,46.45,45.73,46.07,46.07
1078,2019-07-10,0.3077142857142857,7,0.35089999999999993,7.0,0.366425,4.0,0.0,1.0,46.83,47.79,46.63,47.78,47.78,45.79,46.2,45.46,46.01,46.01
1079,2019-07-11,0.42775,2,0.3077142857142857,7.0,0.35089999999999993,7.0,0.366425,4.0,47.63,48.3,47.16,47.72,47.72,46.83,47.79,46.63,47.78,47.78
1080,2019-07-12,0.2731166666666667,6,0.42775,2.0,0.3077142857142857,7.0,0.35089999999999993,7.0,47.95,49.08,47.94,49.02,49.02,47.63,48.3,47.16,47.72,47.72
1081,2019-07-13,0.6808,1,0.2731166666666667,6.0,0.42775,2.0,0.3077142857142857,7.0,,,,,,,,,,
1082,2019-07-15,-0.08499999999999999,4,0.6808,1.0,0.2731166666666667,6.0,0.42775,2.0,49.6,50.88,48.97,50.7,50.7,47.95,49.08,47.94,49.02,49.02
1083,2019-07-16,-0.07139999999999999,5,-0.08499999999999999,4.0,0.6808,1.0,0.2731166666666667,6.0,49.86,50.71,49.59,50.48,50.48,49.6,50.88,48.97,50.7,50.7
1084,2019-07-17,0.36725,2,-0.07139999999999999,5.0,-0.08499999999999999,4.0,0.6808,1.0,51.13,51.66,50.67,50.97,50.97,49.86,50.71,49.59,50.48,50.48
1085,2019-07-18,0.3908142857142857,7,0.36725,2.0,-0.07139999999999999,5.0,-0.08499999999999999,4.0,51.01,51.15,50.38,50.71,50.71,51.13,51.66,50.67,50.97,50.97
1086,2019-07-21,0.2023,1,0.3908142857142857,7.0,0.36725,2.0,-0.07139999999999999,5.0,,,,,,,,,,
1087,2019-07-23,0.2215,4,0.2023,1.0,0.3908142857142857,7.0,0.36725,2.0,51.34,52.1,50.9,52.03,52.03,51.75,52.43,50.84,51.14,51.14
1088,2019-07-25,-0.1779,1,0.2215,4.0,0.2023,1.0,0.3908142857142857,7.0,46.7,46.9,45.11,45.76,45.76,51.83,53.21,51.63,52.98,52.98
1089,2019-07-26,0.19505000000000006,6,-0.1779,1.0,0.2215,4.0,0.2023,1.0,45.38,46.05,44.45,45.61,45.61,46.7,46.9,45.11,45.76,45.76
1090,2019-07-29,0.19923333333333332,3,0.19505000000000006,6.0,-0.1779,1.0,0.2215,4.0,45.42,47.19,45.21,47.15,47.15,45.38,46.05,44.45,45.61,45.61
1091,2019-07-30,0.1106,4,0.19923333333333332,3.0,0.19505000000000006,6.0,-0.1779,1.0,46.58,48.67,46.44,48.45,48.45,45.42,47.19,45.21,47.15,47.15
1092,2019-08-01,0.06317500000000001,4,0.1106,4.0,0.19923333333333332,3.0,0.19505000000000006,6.0,48.53,48.9,46.35,46.77,46.77,48.6,49.34,47.33,48.32,48.32
1093,2019-08-02,0.024760000000000004,5,0.06317500000000001,4.0,0.1106,4.0,0.19923333333333332,3.0,46.27,47.25,45.85,46.87,46.87,48.53,48.9,46.35,46.77,46.77
1094,2019-08-03,0.5106,1,0.024760000000000004,5.0,0.06317500000000001,4.0,0.1106,4.0,,,,,,,,,,
1095,2019-08-06,0.2732,1,0.5106,1.0,0.024760000000000004,5.0,0.06317500000000001,4.0,46.38,46.5,45.15,46.15,46.15,45.92,46.27,45.16,45.66,45.66
1096,2019-08-07,0.0778,6,0.2732,1.0,0.5106,1.0,0.024760000000000004,5.0,45.3,46.71,45.16,46.68,46.68,46.38,46.5,45.15,46.15,46.15
1097,2019-08-08,-0.0593,3,0.0778,6.0,0.2732,1.0,0.5106,1.0,46.89,47.96,46.53,47.66,47.66,45.3,46.71,45.16,46.68,46.68
1098,2019-08-09,0.504275,4,-0.0593,3.0,0.0778,6.0,0.2732,1.0,47.21,47.79,46.76,47.0,47.0,46.89,47.96,46.53,47.66,47.66
1099,2019-08-10,0.0,1,0.504275,4.0,-0.0593,3.0,0.0778,6.0,,,,,,,,,,
1100,2019-08-12,0.06825,2,0.0,1.0,0.504275,4.0,-0.0593,3.0,46.6,47.15,45.75,45.8,45.8,47.21,47.79,46.76,47.0,47.0
1101,2019-08-13,0.4588,1,0.06825,2.0,0.0,1.0,0.504275,4.0,45.76,47.2,45.51,47.0,47.0,46.6,47.15,45.75,45.8,45.8
1102,2019-08-14,0.158,2,0.4588,1.0,0.06825,2.0,0.0,1.0,46.24,46.3,43.34,43.92,43.92,45.76,47.2,45.51,47.0,47.0
1103,2019-08-15,0.3802,1,0.158,2.0,0.4588,1.0,0.06825,2.0,44.17,44.31,42.31,43.13,43.13,46.24,46.3,43.34,43.92,43.92
1104,2019-08-16,0.5267,1,0.3802,1.0,0.158,2.0,0.4588,1.0,43.33,44.45,43.2,43.99,43.99,44.17,44.31,42.31,43.13,43.13
1105,2019-08-17,-0.5574,1,0.5267,1.0,0.3802,1.0,0.158,2.0,,,,,,,,,,
1106,2019-08-18,0.1139,1,-0.5574,1.0,0.5267,1.0,0.3802,1.0,,,,,,,,,,
1107,2019-08-19,0.1139,1,0.1139,1.0,-0.5574,1.0,0.5267,1.0,44.84,45.57,44.34,45.37,45.37,43.33,44.45,43.2,43.99,43.99
1108,2019-08-21,0.3818,1,0.1139,1.0,0.1139,1.0,-0.5574,1.0,44.4,44.64,43.52,44.17,44.17,45.52,45.82,44.91,45.17,45.17
1109,2019-08-22,0.0,1,0.3818,1.0,0.1139,1.0,0.1139,1.0,44.56,45.08,43.64,44.43,44.43,44.4,44.64,43.52,44.17,44.17
1110,2019-08-23,0.105375,4,0.0,1.0,0.3818,1.0,0.1139,1.0,43.99,44.23,42.2,42.28,42.28,44.56,45.08,43.64,44.43,44.43
1111,2019-08-24,-0.08895,2,0.105375,4.0,0.0,1.0,0.3818,1.0,,,,,,,,,,
1112,2019-08-25,0.7783,1,-0.08895,2.0,0.105375,4.0,0.0,1.0,,,,,,,,,,
1113,2019-08-26,0.3452,2,0.7783,1.0,-0.08895,2.0,0.105375,4.0,42.72,43.0,42.31,43.0,43.0,43.99,44.23,42.2,42.28,42.28
1114,2019-08-27,0.353225,4,0.3452,2.0,0.7783,1.0,-0.08895,2.0,43.15,43.76,42.41,42.82,42.82,42.72,43.0,42.31,43.0,43.0
1115,2019-08-28,0.2873,3,0.353225,4.0,0.3452,2.0,0.7783,1.0,42.74,43.45,42.46,43.12,43.12,43.15,43.76,42.41,42.82,42.82
1116,2019-08-29,0.0,1,0.2873,3.0,0.353225,4.0,0.3452,2.0,43.8,44.68,43.6,44.34,44.34,42.74,43.45,42.46,43.12,43.12
1117,2019-08-30,-0.0129,2,0.0,1.0,0.2873,3.0,0.353225,4.0,45.83,46.49,44.84,45.12,45.12,43.8,44.68,43.6,44.34,44.34
1118,2019-08-31,0.14800000000000002,2,-0.0129,2.0,0.0,1.0,0.2873,3.0,,,,,,,,,,
1119,2019-09-01,0.0,3,0.14800000000000002,2.0,-0.0129,2.0,0.0,1.0,,,,,,,,,,
1120,2019-09-03,0.3143666666666667,3,0.0,3.0,0.14800000000000002,2.0,-0.0129,2.0,44.82,45.79,44.63,45.0,45.0,45.83,46.49,44.84,45.12,45.12
1121,2019-09-04,-0.2263,1,0.3143666666666667,3.0,0.0,3.0,0.14800000000000002,2.0,45.38,45.69,43.84,44.14,44.14,44.82,45.79,44.63,45.0,45.0
1122,2019-09-05,0.0,1,-0.2263,1.0,0.3143666666666667,3.0,0.0,3.0,44.5,45.96,44.17,45.92,45.92,45.38,45.69,43.84,44.14,44.14
1123,2019-09-06,0.31845,2,0.0,1.0,-0.2263,1.0,0.3143666666666667,3.0,45.44,45.93,45.03,45.49,45.49,44.5,45.96,44.17,45.92,45.92
1124,2019-09-07,0.0,2,0.31845,2.0,0.0,1.0,-0.2263,1.0,,,,,,,,,,
1125,2019-09-08,0.6411,2,0.0,2.0,0.31845,2.0,0.0,1.0,,,,,,,,,,
1126,2019-09-09,0.2732,1,0.6411,2.0,0.0,2.0,0.31845,2.0,46.0,46.75,45.85,46.36,46.36,45.44,45.93,45.03,45.49,45.49
1127,2019-09-10,0.8420000000000001,2,0.2732,1.0,0.6411,2.0,0.0,2.0,46.16,47.11,45.79,47.11,47.11,46.0,46.75,45.85,46.36,46.36
1128,2019-09-12,0.2657,4,0.8420000000000001,2.0,0.2732,1.0,0.6411,2.0,49.54,50.7,48.88,49.17,49.17,47.48,49.63,47.2,49.42,49.42
1129,2019-09-13,0.3612,1,0.2657,4.0,0.8420000000000001,2.0,0.2732,1.0,49.39,49.69,48.97,49.04,49.04,49.54,50.7,48.88,49.17,49.17
1130,2019-09-14,-0.46715,2,0.3612,1.0,0.2657,4.0,0.8420000000000001,2.0,,,,,,,,,,
1131,2019-09-15,0.0,1,-0.46715,2.0,0.3612,1.0,0.2657,4.0,,,,,,,,,,
1132,2019-09-16,0.51415,2,0.0,1.0,-0.46715,2.0,0.3612,1.0,49.2,49.49,48.23,48.56,48.56,49.39,49.69,48.97,49.04,49.04
1133,2019-09-17,0.2023,1,0.51415,2.0,0.0,1.0,-0.46715,2.0,48.49,49.12,48.07,48.96,48.96,49.2,49.49,48.23,48.56,48.56
1134,2019-09-18,0.1204,3,0.2023,1.0,0.51415,2.0,0.0,1.0,49.0,49.63,48.47,48.7,48.7,48.49,49.12,48.07,48.96,48.96
1135,2019-09-19,0.2868333333333333,3,0.1204,3.0,0.2023,1.0,0.51415,2.0,49.2,49.59,48.97,49.32,49.32,49.0,49.63,48.47,48.7,48.7
1136,2019-09-20,0.0,2,0.2868333333333333,3.0,0.1204,3.0,0.2023,1.0,49.3,49.39,47.63,48.12,48.12,49.2,49.59,48.97,49.32,49.32
1137,2019-09-21,0.7655,1,0.0,2.0,0.2868333333333333,3.0,0.1204,3.0,,,,,,,,,,
1138,2019-09-22,0.34,1,0.7655,1.0,0.0,2.0,0.2868333333333333,3.0,,,,,,,,,,
1139,2019-09-23,0.22978,5,0.34,1.0,0.7655,1.0,0.0,2.0,48.0,49.04,47.84,48.25,48.25,49.3,49.39,47.63,48.12,48.12
1140,2019-09-24,0.27626666666666666,3,0.22978,5.0,0.34,1.0,0.7655,1.0,48.3,48.4,44.52,44.64,44.64,48.0,49.04,47.84,48.25,48.25
1141,2019-09-25,0.125,2,0.27626666666666666,3.0,0.22978,5.0,0.34,1.0,44.91,45.8,43.67,45.74,45.74,48.3,48.4,44.52,44.64,44.64
1142,2019-09-26,0.4259,9,0.125,2.0,0.27626666666666666,3.0,0.22978,5.0,46.13,48.66,45.48,48.51,48.51,44.91,45.8,43.67,45.74,45.74
1143,2019-09-27,0.1658666666666667,3,0.4259,9.0,0.125,2.0,0.27626666666666666,3.0,48.44,49.74,47.75,48.43,48.43,46.13,48.66,45.48,48.51,48.51
1144,2019-10-02,0.6705,1,0.1658666666666667,3.0,0.4259,9.0,0.125,2.0,48.66,48.93,47.89,48.63,48.63,48.3,49.19,47.83,48.94,48.94
1145,2019-10-03,0.0,4,0.6705,1.0,0.1658666666666667,3.0,0.4259,9.0,46.37,46.9,44.86,46.61,46.61,48.66,48.93,47.89,48.63,48.63
1146,2019-10-04,-0.12498,5,0.0,4.0,0.6705,1.0,0.1658666666666667,3.0,46.32,46.96,45.61,46.29,46.29,46.37,46.9,44.86,46.61,46.61
1147,2019-10-09,0.23775,4,-0.12498,5.0,0.0,4.0,0.6705,1.0,48.26,49.46,48.13,48.91,48.91,47.17,48.79,46.9,48.01,48.01
1148,2019-10-14,0.2003,1,0.23775,4.0,-0.12498,5.0,0.0,4.0,49.58,51.71,49.43,51.39,51.39,49.43,50.22,49.36,49.58,49.58
1149,2019-10-15,0.0386,2,0.2003,1.0,0.23775,4.0,-0.12498,5.0,51.54,52.0,50.82,51.58,51.58,49.58,51.71,49.43,51.39,51.39
1150,2019-10-16,0.2814,3,0.0386,2.0,0.2003,1.0,0.23775,4.0,51.48,52.42,51.38,51.95,51.95,51.54,52.0,50.82,51.58,51.58
1151,2019-10-17,0.0,1,0.2814,3.0,0.0386,2.0,0.2003,1.0,52.5,52.96,52.03,52.39,52.39,51.48,52.42,51.38,51.95,51.95
1152,2019-10-25,0.09866666666666668,3,0.0,1.0,0.2814,3.0,0.0386,2.0,59.54,66.0,59.22,65.63,65.63,59.67,60.99,57.84,59.94,59.94
1153,2019-11-13,0.4408,2,0.09866666666666668,3.0,0.0,1.0,0.2814,3.0,71.0,71.27,69.04,69.22,69.22,69.38,70.07,68.81,69.99,69.99
1154,2019-11-21,0.0,1,0.4408,2.0,0.09866666666666668,3.0,0.0,1.0,70.9,72.17,70.8,70.97,70.97,72.0,72.24,69.91,70.44,70.44
1155,2019-11-22,0.18946666666666667,3,0.0,1.0,0.4408,2.0,0.09866666666666668,3.0,68.03,68.2,66.0,66.61,66.61,70.9,72.17,70.8,70.97,70.97
1156,2019-11-23,0.0,1,0.18946666666666667,3.0,0.0,1.0,0.4408,2.0,,,,,,,,,,
1157,2019-12-04,0.4215,1,0.0,1.0,0.18946666666666667,3.0,0.0,1.0,67.55,67.57,66.57,66.61,66.61,66.52,67.58,66.44,67.24,67.24
1158,2019-12-06,0.0,1,0.4215,1.0,0.0,1.0,0.18946666666666667,3.0,67.0,67.77,66.95,67.18,67.18,66.57,66.88,65.45,66.07,66.07
1159,2019-12-13,0.4939,1,0.0,1.0,0.4215,1.0,0.0,1.0,72.21,73.04,70.93,71.68,71.68,70.98,72.55,70.65,71.94,71.94
1160,2019-12-14,0.0,1,0.4939,1.0,0.0,1.0,0.4215,1.0,,,,,,,,,,
1161,2019-12-24,0.0,1,0.0,1.0,0.4939,1.0,0.0,1.0,83.67,85.09,82.54,85.05,85.05,82.36,84.4,82.0,83.84,83.84
1162,2019-12-30,0.636,1,0.0,1.0,0.0,1.0,0.4939,1.0,85.76,85.8,81.85,82.94,82.94,87.0,87.06,85.22,86.08,86.08
1163,2020-01-07,-0.4215,1,0.636,1.0,0.0,1.0,0.0,1.0,92.28,94.33,90.67,93.81,93.81,88.09,90.31,88.0,90.31,90.31
1164,2020-01-20,-0.29600000000000004,1,-0.4215,1.0,0.636,1.0,0.0,1.0,,,,,,,,,,
1165,2020-02-09,0.5777,1,-0.29600000000000004,1.0,-0.4215,1.0,0.636,1.0,,,,,,,,,,
1166,2020-02-16,-0.3595,1,0.5777,1.0,-0.29600000000000004,1.0,-0.4215,1.0,,,,,,,,,,
1167,2020-03-04,0.9371,1,-0.3595,1.0,0.5777,1.0,-0.29600000000000004,1.0,152.79,153.3,144.95,149.9,149.9,161.0,161.4,143.22,149.1,149.1
1168,2020-03-05,0.0,1,0.9371,1.0,-0.3595,1.0,0.5777,1.0,144.75,149.15,143.61,144.91,144.91,152.79,153.3,144.95,149.9,149.9
1169,2020-03-10,0.3167,1,0.0,1.0,0.9371,1.0,-0.3595,1.0,131.89,133.6,121.6,129.07,129.07,121.08,132.6,121.0,121.6,121.6
1170,2020-03-15,0.0,1,0.3167,1.0,0.0,1.0,0.9371,1.0,,,,,,,,,,
1171,2020-03-16,0.0,1,0.0,1.0,0.3167,1.0,0.0,1.0,93.9,98.97,88.43,89.01,89.01,119.0,121.51,100.4,109.32,109.32
1172,2020-03-22,0.7177,1,0.0,1.0,0.0,1.0,0.3167,1.0,,,,,,,,,,
1173,2020-04-05,0.0,1,0.7177,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,
1174,2020-04-09,0.9796,1,0.0,1.0,0.7177,1.0,0.0,1.0,112.42,115.04,111.42,114.6,114.6,110.84,111.44,106.67,109.77,109.77
1175,2020-05-10,0.0,1,0.9796,1.0,0.0,1.0,0.7177,1.0,,,,,,,,,,
1176,2020-06-09,0.0,1,0.0,1.0,0.9796,1.0,0.0,1.0,188.0,190.89,184.79,188.13,188.13,183.8,190.0,181.83,189.98,189.98
1177,2020-06-20,0.0,1,0.0,1.0,0.0,1.0,0.9796,1.0,,,,,,,,,,
1178,2020-07-02,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,244.3,245.6,237.12,241.73,241.73,216.6,227.07,216.1,223.93,223.93
1179,2020-07-22,0.0,1,0.0,1.0,0.0,1.0,0.0,1.0,319.8,325.28,312.4,318.47,318.47,327.99,335.0,311.6,313.67,313.67
1180,2020-08-01,0.4215,1,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,
1181,2020-08-06,0.0,1,0.4215,1.0,0.0,1.0,0.0,1.0,298.17,303.46,295.45,297.92,297.92,298.6,299.97,293.66,297.0,297.0
1182,2020-08-07,-0.6486,1,0.0,1.0,0.4215,1.0,0.0,1.0,299.91,299.95,283.0,290.54,290.54,298.17,303.46,295.45,297.92,297.92
1183,2020-08-14,0.0258,1,-0.6486,1.0,0.0,1.0,0.4215,1.0,333.0,333.76,325.33,330.14,330.14,322.2,330.24,313.45,324.2,324.2
1184,2020-08-18,0.0,1,0.0258,1.0,-0.6486,1.0,0.0,1.0,379.8,384.78,369.02,377.42,377.42,335.4,369.17,334.57,367.13,367.13
1185,2020-08-20,0.0,1,0.0,1.0,0.0258,1.0,-0.6486,1.0,372.14,404.4,371.41,400.37,400.37,373.0,382.2,368.24,375.71,375.71
1186,2020-09-22,0.0,1,0.0,1.0,0.0,1.0,0.0258,1.0,429.6,437.76,417.6,424.23,424.23,453.13,455.68,407.07,449.39,449.39
1187,2020-09-23,-0.1806,2,0.0,1.0,0.0,1.0,0.0,1.0,405.16,412.15,375.88,380.36,380.36,429.6,437.76,417.6,424.23,424.23
1188,2020-10-16,0.0772,1,-0.1806,2.0,0.0,1.0,0.0,1.0,454.44,455.95,438.85,439.67,439.67,450.31,456.57,442.5,448.88,448.88
0,2019-12-29,0.0,1,,,,,,,,,,,,,,,,
1,2019-12-30,0.1755914893617022,47,0.0,1.0,,,,,85.76,85.8,81.85,82.94,82.94,87.0,87.06,85.22,86.08,86.08
2,2019-12-31,0.18512,5,0.1755914893617022,47.0,0.0,1.0,,,81.0,84.26,80.42,83.67,83.67,85.76,85.8,81.85,82.94,82.94
3,2020-01-01,0.08213333333333332,3,0.18512,5.0,0.1755914893617022,47.0,0.0,1.0,,,,,,,,,,
4,2020-01-04,0.3906,3,0.08213333333333332,3.0,0.18512,5.0,0.1755914893617022,47.0,,,,,,,,,,
5,2020-01-05,0.22755,4,0.3906,3.0,0.08213333333333332,3.0,0.18512,5.0,,,,,,,,,,
6,2020-01-06,0.0,2,0.22755,4.0,0.3906,3.0,0.08213333333333332,3.0,88.09,90.31,88.0,90.31,90.31,88.1,90.8,87.38,88.6,88.6
7,2020-01-07,0.1984571428571429,14,0.0,2.0,0.22755,4.0,0.3906,3.0,92.28,94.33,90.67,93.81,93.81,88.09,90.31,88.0,90.31,90.31
8,2020-01-08,0.40055,2,0.1984571428571429,14.0,0.0,2.0,0.22755,4.0,94.74,99.7,93.65,98.43,98.43,92.28,94.33,90.67,93.81,93.81
9,2020-01-09,0.2294,2,0.40055,2.0,0.1984571428571429,14.0,0.0,2.0,99.42,99.76,94.57,96.27,96.27,94.74,99.7,93.65,98.43,98.43
10,2020-01-10,0.2437133333333333,15,0.2294,2.0,0.40055,2.0,0.1984571428571429,14.0,96.36,96.99,94.74,95.63,95.63,99.42,99.76,94.57,96.27,96.27
11,2020-01-11,-0.055316666666666674,6,0.2437133333333333,15.0,0.2294,2.0,0.40055,2.0,,,,,,,,,,
12,2020-01-12,-0.059754545454545435,11,-0.055316666666666674,6.0,0.2437133333333333,15.0,0.2294,2.0,,,,,,,,,,
13,2020-01-13,0.8687,1,-0.059754545454545435,11.0,-0.055316666666666674,6.0,0.2437133333333333,15.0,98.7,105.13,98.4,104.97,104.97,96.36,96.99,94.74,95.63,95.63
14,2020-01-14,0.3806428571428571,7,0.8687,1.0,-0.059754545454545435,11.0,-0.055316666666666674,6.0,108.85,109.48,104.98,107.58,107.58,98.7,105.13,98.4,104.97,104.97
15,2020-01-15,0.37565,2,0.3806428571428571,7.0,0.8687,1.0,-0.059754545454545435,11.0,105.95,107.57,103.36,103.7,103.7,108.85,109.48,104.98,107.58,107.58
16,2020-01-16,-0.1371375,8,0.37565,2.0,0.3806428571428571,7.0,0.8687,1.0,98.75,102.89,98.43,102.7,102.7,105.95,107.57,103.36,103.7,103.7
17,2020-01-17,0.1839090909090909,22,-0.1371375,8.0,0.37565,2.0,0.3806428571428571,7.0,101.52,103.13,100.63,102.1,102.1,98.75,102.89,98.43,102.7,102.7
18,2020-01-18,0.07224,5,0.1839090909090909,22.0,-0.1371375,8.0,0.37565,2.0,,,,,,,,,,
19,2020-01-19,0.11136428571428572,14,0.07224,5.0,0.1839090909090909,22.0,-0.1371375,8.0,,,,,,,,,,
20,2020-01-20,0.4903333333333333,3,0.11136428571428572,14.0,0.07224,5.0,0.1839090909090909,22.0,,,,,,,,,,
21,2020-01-21,0.2944857142857143,7,0.4903333333333333,3.0,0.11136428571428572,14.0,0.07224,5.0,106.05,109.72,105.68,109.44,109.44,101.52,103.13,100.63,102.1,102.1
22,2020-01-22,0.22123636363636365,11,0.2944857142857143,7.0,0.4903333333333333,3.0,0.11136428571428572,14.0,114.38,118.9,111.82,113.91,113.91,106.05,109.72,105.68,109.44,109.44
23,2020-01-23,0.33585714285714285,7,0.22123636363636365,11.0,0.2944857142857143,7.0,0.4903333333333333,3.0,112.85,116.4,111.12,114.44,114.44,114.38,118.9,111.82,113.91,113.91
24,2020-01-24,0.0,2,0.33585714285714285,7.0,0.22123636363636365,11.0,0.2944857142857143,7.0,114.13,114.77,110.85,112.96,112.96,112.85,116.4,111.12,114.44,114.44
25,2020-01-25,0.11300909090909088,11,0.0,2.0,0.33585714285714285,7.0,0.22123636363636365,11.0,,,,,,,,,,
26,2020-01-26,0.2463,2,0.11300909090909088,11.0,0.0,2.0,0.33585714285714285,7.0,,,,,,,,,,
27,2020-01-27,0.24104,5,0.2463,2.0,0.11300909090909088,11.0,0.0,2.0,108.4,112.89,107.86,111.6,111.6,114.13,114.77,110.85,112.96,112.96
28,2020-01-28,0.21528333333333333,6,0.24104,5.0,0.2463,2.0,0.11300909090909088,11.0,113.7,115.36,111.62,113.38,113.38,108.4,112.89,107.86,111.6,111.6
29,2020-01-29,0.25860769230769226,13,0.21528333333333333,6.0,0.24104,5.0,0.2463,2.0,115.14,117.96,113.49,116.2,116.2,113.7,115.36,111.62,113.38,113.38
30,2020-01-30,0.2257166666666667,6,0.25860769230769226,13.0,0.21528333333333333,6.0,0.24104,5.0,126.48,130.18,123.6,128.16,128.16,115.14,117.96,113.49,116.2,116.2
31,2020-01-31,0.15404444444444446,18,0.2257166666666667,6.0,0.25860769230769226,13.0,0.21528333333333333,6.0,128.0,130.6,126.5,130.11,130.11,126.48,130.18,123.6,128.16,128.16
32,2020-02-01,0.039128571428571415,7,0.15404444444444446,18.0,0.2257166666666667,6.0,0.25860769230769226,13.0,,,,,,,,,,
